station_name,latitude,longitude,free_bikes,empty_slots,total_number_bikes,station_id,poi_name,distance,address,rating
Place Charles de Gaulle,48.826073335699,2.1894485725692,10,14,24,26,Maison des Jardies,694.1630026384972,14 avenue Gambetta,4.065355850422195
Place Charles de Gaulle,48.826073335699,2.1894485725692,10,14,24,26,Chalet du Chamillard,921.4241854796784,Allée Chamillard,4.065355850422195
Roquette - Auguste Laurent,48.858001906023354,2.381797702650783,15,0,15,27,Chez Troquette,135.89311107957917,1 rue Saint-Maur,4.9
Roquette - Auguste Laurent,48.858001906023354,2.381797702650783,15,0,15,27,Clamato,503.75295993662945,80 rue Charonne,4.4
Roquette - Auguste Laurent,48.858001906023354,2.381797702650783,15,0,15,27,Les Marcheurs de Planète,375.7993141512361,73 rue Roquette,4.5
Roquette - Auguste Laurent,48.858001906023354,2.381797702650783,15,0,15,27,La Cigale du 11,208.4319260051862,33 rue Pétion,4.7
Roquette - Auguste Laurent,48.858001906023354,2.381797702650783,15,0,15,27,Jones,193.95207634424025,43 rue Godefroy Cavaignac,3.5
Roquette - Auguste Laurent,48.858001906023354,2.381797702650783,15,0,15,27,Balls,441.3584409984801,47 rue Saint-Maur,4.2
Roquette - Auguste Laurent,48.858001906023354,2.381797702650783,15,0,15,27,Mokonuts,805.247785886275,5 rue Saint-Bernard,5.0
Roquette - Auguste Laurent,48.858001906023354,2.381797702650783,15,0,15,27,Automne,361.646145669521,11 rue Richard Lenoir,4.8
Roquette - Auguste Laurent,48.858001906023354,2.381797702650783,15,0,15,27,Café Oberkampf,946.7909729275972,3 rue Neuve Popincourt,4.4
Roquette - Auguste Laurent,48.858001906023354,2.381797702650783,15,0,15,27,Fulgurances l'Adresse,819.6017977814074,10 rue Alexandre Dumas,4.3
Roquette - Auguste Laurent,48.858001906023354,2.381797702650783,15,0,15,27,La Comète,14.491526321430804,140 rue de la Roquette,3.9
Roquette - Auguste Laurent,48.858001906023354,2.381797702650783,15,0,15,27,Nove,828.9683243570629,9 rue de Charonne,4.6
Roquette - Auguste Laurent,48.858001906023354,2.381797702650783,15,0,15,27,L'Ebauchoir,906.6030677701752,43-45 rue de Citeaux,4.1
Roquette - Auguste Laurent,48.858001906023354,2.381797702650783,15,0,15,27,Cafe Moderne,564.2081497916948,19 Rue Keller,4.2
Roquette - Auguste Laurent,48.858001906023354,2.381797702650783,15,0,15,27,Blue Elephant,624.243090970025,43-45 rue de la Roquette,3.7
Roquette - Auguste Laurent,48.858001906023354,2.381797702650783,15,0,15,27,Atelier des Lumières,414.0319520922424,38 rue Saint-Maur,4.5
Roquette - Auguste Laurent,48.858001906023354,2.381797702650783,15,0,15,27,La Fée Verte,315.55969574498965,108 rue de la Roquette,3.7
Roquette - Auguste Laurent,48.858001906023354,2.381797702650783,15,0,15,27,L'Artiste,389.32554535578294,153 rue de la Roquette,3.8
Roquette - Auguste Laurent,48.858001906023354,2.381797702650783,15,0,15,27,La Belle Équipe,468.5101223459952,92 rue de Charonne,4.4
Roquette - Auguste Laurent,48.858001906023354,2.381797702650783,15,0,15,27,Le Square Trousseau,968.9251856720316,1 rue Antoine Vollon,3.8
Roquette - Auguste Laurent,48.858001906023354,2.381797702650783,15,0,15,27,Chez Justine,901.820566743234,96 rue Oberkampf,3.5
Roquette - Auguste Laurent,48.858001906023354,2.381797702650783,15,0,15,27,Le Pure Café,532.5892481529248,14 rue Jean Macé,3.9
Roquette - Auguste Laurent,48.858001906023354,2.381797702650783,15,0,15,27,Aromes et Amores,965.6763924992852,13 rue Ternaux,4.4
Roquette - Auguste Laurent,48.858001906023354,2.381797702650783,15,0,15,27,Les Niçois,532.8445057113977,7 rue Lacharrière,3.7
Bridaine - Lamandé,48.8862074,2.3206239,7,21,28,28,Dose,235.6199673199359,82 place du Docteur Félix Lobligeois,4.5
Bridaine - Lamandé,48.8862074,2.3206239,7,21,28,28,Le Basilic,998.7597841268192,33 rue Lepic,4.2
Bridaine - Lamandé,48.8862074,2.3206239,7,21,28,28,Y-Izakaya,366.2265179369477,14 rue des Dames,4.8
Bridaine - Lamandé,48.8862074,2.3206239,7,21,28,28,Sans Gêne,227.03869063074976,112 rue Legendre,4.0
Bridaine - Lamandé,48.8862074,2.3206239,7,21,28,28,Le Club des 5,115.78390351760112,57 rue des Batignolles,3.9
Bridaine - Lamandé,48.8862074,2.3206239,7,21,28,28,Cucuzza,237.49244713049737,14 rue des Moines,4.8
Bridaine - Lamandé,48.8862074,2.3206239,7,21,28,28,Bar Italia Brasserie,945.2608578907676,22 rue Moncey,4.9
Bridaine - Lamandé,48.8862074,2.3206239,7,21,28,28,Au Bon Coin,194.58098500101883,52 rue Lemercier,4.4
Bridaine - Lamandé,48.8862074,2.3206239,7,21,28,28,Terrasse 17,177.09296940754783,17 rue des Batignolles,3.4
Bridaine - Lamandé,48.8862074,2.3206239,7,21,28,28,Le 17.45,292.2437192592504,45 rue des Dames,4.2
Bridaine - Lamandé,48.8862074,2.3206239,7,21,28,28,Bistrot des Dames,343.8179888776463,18 rue des Dames,3.5
Bridaine - Lamandé,48.8862074,2.3206239,7,21,28,28,Fuxia,203.65756512717545,69 place du Docteur Félix Lobligeois,3.3
Bridaine - Lamandé,48.8862074,2.3206239,7,21,28,28,Les Puces des Batignolles,205.86463498008845,110 rue Legendre,3.8
Bridaine - Lamandé,48.8862074,2.3206239,7,21,28,28,LeGendre Idéal,142.17518803915402,92 rue Legendre,4.9
Bridaine - Lamandé,48.8862074,2.3206239,7,21,28,28,Le Wagon Bleu,360.6420657848157,7 Rue Boursault,3.4
Bridaine - Lamandé,48.8862074,2.3206239,7,21,28,28,La Mandigotte,996.9791133491703,68 rue Lepic,4.6
Bridaine - Lamandé,48.8862074,2.3206239,7,21,28,28,L'Envie du Jour,334.73105860104187,106 rue Nollet,4.7
Bridaine - Lamandé,48.8862074,2.3206239,7,21,28,28,Le Manoir,245.77642348629416,7 rue des Moines,3.3
Bridaine - Lamandé,48.8862074,2.3206239,7,21,28,28,Le boeuf volant,245.6125218036217,4 rue Mariotte,3.9
Bridaine - Lamandé,48.8862074,2.3206239,7,21,28,28,Le Bouclard,591.3961614440652,1 rue Cavallotti,4.6
Bridaine - Lamandé,48.8862074,2.3206239,7,21,28,28,Ripaille,295.64342414865445,69 rue des Dames,4.2
Bridaine - Lamandé,48.8862074,2.3206239,7,21,28,28,Le Sanglier Bleu,825.8395149705095,102 bd de Clichy,4.7
Bridaine - Lamandé,48.8862074,2.3206239,7,21,28,28,L'Établi,14.380230619415382,4 rue Bridaine,3.3
Bridaine - Lamandé,48.8862074,2.3206239,7,21,28,28,Le Refuge des Moines,644.6851074775695,85 Rue Moines,4.6
Bridaine - Lamandé,48.8862074,2.3206239,7,21,28,28,Le Bistrot des Vignes,400.8889787866402,90 rue Dames,3.8
Bridaine - Lamandé,48.8862074,2.3206239,7,21,28,28,Dulcinea,957.606198237642,41 rue Pierre Fontaine,4.5
Bridaine - Lamandé,48.8862074,2.3206239,7,21,28,28,Le Petit Village,81.25311379881545,58 rue la Condamine,3.8
Ney - Porte de Montmartre,48.897918,2.3364872,19,3,22,29,Au Pied du Sacré Coeur,859.721217979984,85 rue Lamarck,4.3
Ney - Porte de Montmartre,48.897918,2.3364872,19,3,22,29,Rossini,234.93257193777387,150 rue Damrémont,4.2
Ney - Porte de Montmartre,48.897918,2.3364872,19,3,22,29,CO,493.47153196051215,15 rue Esclangon,4.7
Ney - Porte de Montmartre,48.897918,2.3364872,19,3,22,29,Le Petit Ney,68.36170020127643,10 ave Porte de Montmartre,3.9
Ney - Porte de Montmartre,48.897918,2.3364872,19,3,22,29,In Bocca al Lupo,934.5096842493496,14 Rue Francoeur,4.7
Ney - Porte de Montmartre,48.897918,2.3364872,19,3,22,29,Le Ruisseau,487.74954164592253,65 rue du Ruisseau,4.4
Ney - Porte de Montmartre,48.897918,2.3364872,19,3,22,29,La Recyclerie,552.8641395729153,83 boulevard Ornano,3.6
Ney - Porte de Montmartre,48.897918,2.3364872,19,3,22,29,La Souris Verte,709.0207868898403,190 rue Marcadet,4.3
Ney - Porte de Montmartre,48.897918,2.3364872,19,3,22,29,Café de la Butte,918.7928114780462,71 Rue Caulaincourt,4.8
Ney - Porte de Montmartre,48.897918,2.3364872,19,3,22,29,Square Marcadet,736.5254282078994,227 bis rue Marcadet,3.8
Place du Canada,48.865346269363,2.3101937879648,8,49,57,30,Le Cinq,787.5942919915394,,4.7
Place du Canada,48.865346269363,2.3101937879648,8,49,57,30,L'Epicure,777.9744181757328,112 rue du Faubourg Saint-Honoré,4.6
Place du Canada,48.865346269363,2.3101937879648,8,49,57,30,La Fontaine de Mars,953.3137562947232,129 rue Saint-Dominique,4.4
Place du Canada,48.865346269363,2.3101937879648,8,49,57,30,L'Ami Jean,653.3248763763993,27 rue Malar,4.2
Place du Canada,48.865346269363,2.3101937879648,8,49,57,30,Le Bistro Marbeuf,603.5440116641233,21 rue Marbeuf,4.0
Place du Canada,48.865346269363,2.3101937879648,8,49,57,30,Chez Savy,261.33962052103914,23 rue Bayard,4.4
Place du Canada,48.865346269363,2.3101937879648,8,49,57,30,Le Minipalais,204.48598084322953,3 avenue Winston Churchill,3.4
Place du Canada,48.865346269363,2.3101937879648,8,49,57,30,Le Clarence,231.38800735597263,31 avenue Franklin Delano Roosevelt,4.7
Place du Canada,48.865346269363,2.3101937879648,8,49,57,30,Lasserre,86.58960834333034,17 ave Franklin D Roosevelt,4.4
Place du Canada,48.865346269363,2.3101937879648,8,49,57,30,Siamin',253.03382986488455,19 rue Bayard,4.0
Place du Canada,48.865346269363,2.3101937879648,8,49,57,30,Monsieur Bleu,999.4589382097556,20 avenue de New York,3.9
Place du Canada,48.865346269363,2.3101937879648,8,49,57,30,Le Violon d'Ingres,997.4908362891504,135 rue Saint-Dominique,4.3
Place du Canada,48.865346269363,2.3101937879648,8,49,57,30,Jean Imbert au Plaza Athénée,432.37525291061,,4.2
Place du Canada,48.865346269363,2.3101937879648,8,49,57,30,Le Sens Unique,752.1293672210636,47 rue de Ponthieu,4.4
Place du Canada,48.865346269363,2.3101937879648,8,49,57,30,Pavillon Ledoyen,465.4868205054822,8 avenue Dutuit,4.2
Place du Canada,48.865346269363,2.3101937879648,8,49,57,30,Chez France,724.7724126608313,9 rue Amélie,4.5
Place du Canada,48.865346269363,2.3101937879648,8,49,57,30,Pottoka,965.7150075428668,4 rue de l'Exposition,4.6
Place du Canada,48.865346269363,2.3101937879648,8,49,57,30,Il Sorrentino,943.09402295222,4 rue de Monttessuy,4.2
Place du Canada,48.865346269363,2.3101937879648,8,49,57,30,Tomy and Co,535.6983865128192,22 rue Surcouf,4.8
Place du Canada,48.865346269363,2.3101937879648,8,49,57,30,L'Italien,690.0633426789485,40 rue de Ponthieu,4.6
Place du Canada,48.865346269363,2.3101937879648,8,49,57,30,Chez André,602.7659684958289,12 rue Marbeuf,3.6
Place du Canada,48.865346269363,2.3101937879648,8,49,57,30,Apicius,940.097410339892,20 rue d'Artois,4.4
Place du Canada,48.865346269363,2.3101937879648,8,49,57,30,Restaurant du Rond-Point,264.6919463644092,2 bis avenue Franklin Delano Roosevelt,3.7
Place du Canada,48.865346269363,2.3101937879648,8,49,57,30,L'Éclair,969.198627414133,32 rue Cler,4.0
Place du Canada,48.865346269363,2.3101937879648,8,49,57,30,Chez Françoise,494.0956248330119,Aérogare des Invalides,3.8
Francoeur - Marcadet,48.89104123261663,2.340014585442034,9,10,19,31,In Bocca al Lupo,156.80353675749967,14 Rue Francoeur,4.7
Francoeur - Marcadet,48.89104123261663,2.340014585442034,9,10,19,31,Le Poulbot,384.4699300037194,3 rue Poulbot,4.4
Francoeur - Marcadet,48.89104123261663,2.340014585442034,9,10,19,31,Au Pied du Sacré Coeur,335.2674757704222,85 rue Lamarck,4.3
Francoeur - Marcadet,48.89104123261663,2.340014585442034,9,10,19,31,Al Caratello,712.1312557448493,5 rue Audran,4.7
Francoeur - Marcadet,48.89104123261663,2.340014585442034,9,10,19,31,La Boîte aux Lettres,487.10338762862966,108 rue Lepic,4.8
Francoeur - Marcadet,48.89104123261663,2.340014585442034,9,10,19,31,Le Potager du Père Thierry,736.3756614776054,16 rue des Trois Frères,4.6
Francoeur - Marcadet,48.89104123261663,2.340014585442034,9,10,19,31,La Maison Rose,342.5750292501079,2 rue de l'Abreuvoir,3.8
Francoeur - Marcadet,48.89104123261663,2.340014585442034,9,10,19,31,Le Basilic,700.0130526391904,33 rue Lepic,4.2
Francoeur - Marcadet,48.89104123261663,2.340014585442034,9,10,19,31,Sacrée Fleur,705.2959359361719,50 rue Clignancourt,4.6
Francoeur - Marcadet,48.89104123261663,2.340014585442034,9,10,19,31,Pizzeria Babalou,596.9549910137965,4 rue Lamarck,4.5
Francoeur - Marcadet,48.89104123261663,2.340014585442034,9,10,19,31,La Souris Verte,299.6243812232923,190 rue Marcadet,4.3
Francoeur - Marcadet,48.89104123261663,2.340014585442034,9,10,19,31,La Bonne Franquette,431.5088814083012,18 rue Saint-Rustique,4.2
Francoeur - Marcadet,48.89104123261663,2.340014585442034,9,10,19,31,Le Moulin de la Galette,457.7809541130336,83 rue Lepic,3.9
Francoeur - Marcadet,48.89104123261663,2.340014585442034,9,10,19,31,Sunset,269.33264932239854,100 rue Ordener,4.0
Francoeur - Marcadet,48.89104123261663,2.340014585442034,9,10,19,31,Casa Lola,178.1345231203245,12 rue Francoeur,3.8
Francoeur - Marcadet,48.89104123261663,2.340014585442034,9,10,19,31,Café de la Butte,289.3695289193807,71 Rue Caulaincourt,4.8
Francoeur - Marcadet,48.89104123261663,2.340014585442034,9,10,19,31,La Table d'Eugène,505.6421316173777,18 rue Eugène Sue,4.2
Francoeur - Marcadet,48.89104123261663,2.340014585442034,9,10,19,31,Guilo Guilo,596.4028958585532,8 rue Garreau,4.4
Francoeur - Marcadet,48.89104123261663,2.340014585442034,9,10,19,31,Le Sagittaire,278.48990853610644,77 rue Lamarck,4.2
Francoeur - Marcadet,48.89104123261663,2.340014585442034,9,10,19,31,La Mandigotte,597.8683114048051,68 rue Lepic,4.6
Francoeur - Marcadet,48.89104123261663,2.340014585442034,9,10,19,31,Les Tantes Jeanne,740.2878382615193,42 rue Véron,4.5
Francoeur - Marcadet,48.89104123261663,2.340014585442034,9,10,19,31,Le Cabanon de la Butte,587.9746639798448,6 rue Lamarck,4.7
Francoeur - Marcadet,48.89104123261663,2.340014585442034,9,10,19,31,Le Café d'Albert,280.25638560787837,117 rue Ordener,3.9
Francoeur - Marcadet,48.89104123261663,2.340014585442034,9,10,19,31,Le Refuge,141.06049047608525,72 rue Lamarck,3.5
Francoeur - Marcadet,48.89104123261663,2.340014585442034,9,10,19,31,Enishi,510.6257417488731,67 rue Labat,4.5
Francoeur - Marcadet,48.89104123261663,2.340014585442034,9,10,19,31,Tast Eat,173.69041011378926,78 Rue Lamarck,4.0
Francoeur - Marcadet,48.89104123261663,2.340014585442034,9,10,19,31,La Halte du Sacré Coeur,356.41428026853293,45 Rue Custine,4.0
Francoeur - Marcadet,48.89104123261663,2.340014585442034,9,10,19,31,La Balançoire,724.3731695886189,6 rue Aristide Bruant,4.3
Francoeur - Marcadet,48.89104123261663,2.340014585442034,9,10,19,31,Le Jardin d'en Face,695.0259901013882,29 rue des Trois Frères,4.6
Francoeur - Marcadet,48.89104123261663,2.340014585442034,9,10,19,31,Seb'on,823.7804273085832,62 rue d'Orsel,4.7
Francoeur - Marcadet,48.89104123261663,2.340014585442034,9,10,19,31,Le Coin des Amis,265.8559225363156,50 rue du Mont-Cenis,3.7
Francoeur - Marcadet,48.89104123261663,2.340014585442034,9,10,19,31,L'Anvers du Decor,841.0897813696982,32 bis rue Orsel,4.1
Francoeur - Marcadet,48.89104123261663,2.340014585442034,9,10,19,31,CO,662.8659978961912,15 rue Esclangon,4.7
Francoeur - Marcadet,48.89104123261663,2.340014585442034,9,10,19,31,La Bascule,594.2303617184501,24 rue Durantin,4.6
Francoeur - Marcadet,48.89104123261663,2.340014585442034,9,10,19,31,Bouillon Pigalle,951.3372449861794,22 boulevard Clichy,3.6
Francoeur - Marcadet,48.89104123261663,2.340014585442034,9,10,19,31,Un Zèbre à Montmartre,685.0049207177839,38 rue Lepic,3.7
Francoeur - Marcadet,48.89104123261663,2.340014585442034,9,10,19,31,Chez Ginette,175.34377528386162,101 rue Caulaincourt,3.6
Francoeur - Marcadet,48.89104123261663,2.340014585442034,9,10,19,31,Le Consulat,441.84908299987967,18 rue Norvins,3.9
Francoeur - Marcadet,48.89104123261663,2.340014585442034,9,10,19,31,La Belle Mère Qui Fume,183.41724979994464,13 rue des Cloys,4.1
Francoeur - Marcadet,48.89104123261663,2.340014585442034,9,10,19,31,Pizza Caratello,632.6043648914956,8 rue Audran,4.6
Georges V - François 1er,48.87034,2.30082,2,20,22,32,Le Cinq,167.18166901929587,,4.7
Georges V - François 1er,48.87034,2.30082,2,20,22,32,Le Bistro Marbeuf,281.74260080549175,21 rue Marbeuf,4.0
Georges V - François 1er,48.87034,2.30082,2,20,22,32,Le Hide,829.0097758199603,10 Rue Gén Lanrezac,4.5
Georges V - François 1er,48.87034,2.30082,2,20,22,32,Chez André,318.0753878633939,12 rue Marbeuf,3.6
Georges V - François 1er,48.87034,2.30082,2,20,22,32,L'Atelier de Joël Robuchon,381.4274092701771,133 avenue des Champs-Elysées,4.1
Georges V - François 1er,48.87034,2.30082,2,20,22,32,Le Sens Unique,439.450623191593,47 rue de Ponthieu,4.4
Georges V - François 1er,48.87034,2.30082,2,20,22,32,La Maison de l'Aubrac,320.39714551023735,37 rue Marbeuf,3.5
Georges V - François 1er,48.87034,2.30082,2,20,22,32,Le Fouquet's,140.76323116950874,99 avenue des Champs-Elysées,3.3
Georges V - François 1er,48.87034,2.30082,2,20,22,32,Gran Caffé Convivium,319.5230802587225,28 rue Marbeuf,3.8
Georges V - François 1er,48.87034,2.30082,2,20,22,32,Monsieur Bleu,794.2499241873626,20 avenue de New York,3.9
Georges V - François 1er,48.87034,2.30082,2,20,22,32,L'Atelier des Compères,225.99582394732795,56 Rue Galilée,4.8
Georges V - François 1er,48.87034,2.30082,2,20,22,32,Le Taillevent,453.65567920990696,15 rue Lamenais,4.4
Georges V - François 1er,48.87034,2.30082,2,20,22,32,La Maison de la Truffe,295.6736874851336,14 rue Marbeuf,4.2
Georges V - François 1er,48.87034,2.30082,2,20,22,32,Le 39 V,62.561115299040864,39 avenue George V,4.2
Georges V - François 1er,48.87034,2.30082,2,20,22,32,Caffé Caesar,744.3162193332199,4 avenue Carnot,4.7
Georges V - François 1er,48.87034,2.30082,2,20,22,32,Restaurant Pierre Gagnaire,327.55096748531537,6 rue Balzac,4.2
Georges V - François 1er,48.87034,2.30082,2,20,22,32,Restaurant Pershing Hall,169.5676274100218,49 rue Pierre Charron,3.6
Georges V - François 1er,48.87034,2.30082,2,20,22,32,L'Italien,525.2201795424752,40 rue de Ponthieu,4.6
Georges V - François 1er,48.87034,2.30082,2,20,22,32,Café George V,207.49318720802765,120 avenue des Champs Elysées,2.9
Georges V - François 1er,48.87034,2.30082,2,20,22,32,Jean Imbert au Plaza Athénée,533.0394975483026,,4.2
Georges V - François 1er,48.87034,2.30082,2,20,22,32,Kok Ping,303.18310370398433,4 rue Balzac,3.9
Georges V - François 1er,48.87034,2.30082,2,20,22,32,Bustronome,565.0210480856362,2 avenue Kléber,4.5
Georges V - François 1er,48.87034,2.30082,2,20,22,32,Le Drugstore,381.7888742185648,133 avenue des Champs-Élysées,3.5
Georges V - François 1er,48.87034,2.30082,2,20,22,32,Pages,344.55746737209216,4 rue Auguste Vacquerie,4.8
Georges V - François 1er,48.87034,2.30082,2,20,22,32,Apicius,617.0925986663972,20 rue d'Artois,4.4
Georges V - François 1er,48.87034,2.30082,2,20,22,32,L’Entrecôte de Paris,418.86826120193535,29 rue de Marignan,3.5
Georges V - François 1er,48.87034,2.30082,2,20,22,32,Diep,194.3229598973056,55 Rue Pierre Charron,3.2
Georges V - François 1er,48.87034,2.30082,2,20,22,32,Le Chiberta - Clément Leroy,423.2909440243987,3 rue Arsène Houssaye,3.8
Georges V - François 1er,48.87034,2.30082,2,20,22,32,Chez Barbara,523.889077720562,47 rue Washington,4.3
Georges V - François 1er,48.87034,2.30082,2,20,22,32,Le Maxan,182.77463254550523,3 rue Quentin Bauchart,4.3
Georges V - François 1er,48.87034,2.30082,2,20,22,32,Le W,263.55323690863224,5 rue de Berri,4.2
Georges V - François 1er,48.87034,2.30082,2,20,22,32,Le P'tit Wagram,816.598046632579,45 avenue de Wagram,4.6
Georges V - François 1er,48.87034,2.30082,2,20,22,32,Vapiano,365.9882515636982,36 rue Marbeuf,3.3
Georges V - François 1er,48.87034,2.30082,2,20,22,32,Schum,746.0130886957147,50 rue Lauriston,4.6
Georges V - François 1er,48.87034,2.30082,2,20,22,32,Chez Savy,624.7859955501785,23 rue Bayard,4.4
Georges V - François 1er,48.87034,2.30082,2,20,22,32,Doobie's,299.84010603432773,2 rue Robert-Estienne,3.6
Gare de Pont-Cardinet,48.88713901475306,2.314494143994255,11,23,34,33,Dose,239.3237138885868,82 place du Docteur Félix Lobligeois,4.5
Gare de Pont-Cardinet,48.88713901475306,2.314494143994255,11,23,34,33,Cucuzza,318.29053253318614,14 rue des Moines,4.8
Gare de Pont-Cardinet,48.88713901475306,2.314494143994255,11,23,34,33,Le Club des 5,358.4263013533535,57 rue des Batignolles,3.9
Gare de Pont-Cardinet,48.88713901475306,2.314494143994255,11,23,34,33,Fuxia,258.92928846825316,69 place du Docteur Félix Lobligeois,3.3
Gare de Pont-Cardinet,48.88713901475306,2.314494143994255,11,23,34,33,Le P'tit Canon,314.921395948627,36 rue Legendre,4.3
Gare de Pont-Cardinet,48.88713901475306,2.314494143994255,11,23,34,33,Le Bouchon et l'Assiette,163.31689810528843,127 Rue Cardinet,4.5
Gare de Pont-Cardinet,48.88713901475306,2.314494143994255,11,23,34,33,Y-Izakaya,826.1329215232337,14 rue des Dames,4.8
Gare de Pont-Cardinet,48.88713901475306,2.314494143994255,11,23,34,33,L'Envie du Jour,341.8147442069567,106 rue Nollet,4.7
Gare de Pont-Cardinet,48.88713901475306,2.314494143994255,11,23,34,33,Sans Gêne,504.6308311268253,112 rue Legendre,4.0
Gare de Pont-Cardinet,48.88713901475306,2.314494143994255,11,23,34,33,Le Costaud des Batignolles,264.54198019377463,10 rue Brochant,3.8
Gare de Pont-Cardinet,48.88713901475306,2.314494143994255,11,23,34,33,Le Refuge des Moines,770.9015417710776,85 Rue Moines,4.6
Gare de Pont-Cardinet,48.88713901475306,2.314494143994255,11,23,34,33,Le Manoir,281.26433638422014,7 rue des Moines,3.3
Gare de Pont-Cardinet,48.88713901475306,2.314494143994255,11,23,34,33,L'Agapé,607.0565841970619,51 rue Jouffroy d'Abbans,3.9
Gare de Pont-Cardinet,48.88713901475306,2.314494143994255,11,23,34,33,La Gioconda,185.87506221141808,18 Place Charles Fillion,3.5
Gare de Pont-Cardinet,48.88713901475306,2.314494143994255,11,23,34,33,LeGendre Idéal,367.7137924871275,92 rue Legendre,4.9
Gare de Pont-Cardinet,48.88713901475306,2.314494143994255,11,23,34,33,Le Bistrot des Vignes,533.1959326261399,90 rue Dames,3.8
Gare de Pont-Cardinet,48.88713901475306,2.314494143994255,11,23,34,33,Au Bon Coin,562.2648725637082,52 rue Lemercier,4.4
Gare de Pont-Cardinet,48.88713901475306,2.314494143994255,11,23,34,33,Teppanyaki sushi,338.4740557248,88 Rue Lévis,4.0
Square Pierre Lazareff,48.867141720746,2.3483933508396,4,13,17,34,Le Comptoir de la Gastronomie,364.8817367636958,34 rue Montmartre,4.5
Square Pierre Lazareff,48.867141720746,2.3483933508396,4,13,17,34,Frenchie,83.12253577067325,5 rue du Nil,4.4
Square Pierre Lazareff,48.867141720746,2.3483933508396,4,13,17,34,L'Escargot,349.1463534770055,38 rue Montorgueil,3.9
Square Pierre Lazareff,48.867141720746,2.3483933508396,4,13,17,34,Pizzeria Popolare,398.7525509612718,111 rue Réaumur,4.2
Square Pierre Lazareff,48.867141720746,2.3483933508396,4,13,17,34,Boulettes,225.12234712081815,179 rue Saint-Denis,4.5
Square Pierre Lazareff,48.867141720746,2.3483933508396,4,13,17,34,Brasserie Dubillot,282.6502804412314,222 Rue Saint-Denis,4.3
Square Pierre Lazareff,48.867141720746,2.3483933508396,4,13,17,34,Sacré Frenchy !,482.073454746891,58 boulevard de Sebastopol,4.4
Square Pierre Lazareff,48.867141720746,2.3483933508396,4,13,17,34,Ippudo Louvre,393.1933416985547,74-76 rue Jean-Jacques Rousseau,4.1
Square Pierre Lazareff,48.867141720746,2.3483933508396,4,13,17,34,Poulette,448.4223827331994,3 Rue Etienne Marcel,4.3
Square Pierre Lazareff,48.867141720746,2.3483933508396,4,13,17,34,Ô Chateau,444.9605246309979,68 rue Jean-Jacques Rousseau,4.4
Square Pierre Lazareff,48.867141720746,2.3483933508396,4,13,17,34,Auberge Nicolas Flamel,509.7041966746867,51 Rue Montmorency,4.3
Square Pierre Lazareff,48.867141720746,2.3483933508396,4,13,17,34,Ellsworth,854.5502903914379,34 rue de Richelieu,4.3
Square Pierre Lazareff,48.867141720746,2.3483933508396,4,13,17,34,Bianco,262.45014200493057,60 rue Montorgueil,3.2
Square Pierre Lazareff,48.867141720746,2.3483933508396,4,13,17,34,Pirouette,466.45858624500903,5 rue Mondétour,4.1
Square Pierre Lazareff,48.867141720746,2.3483933508396,4,13,17,34,Kapunka,123.55903352199434,51 rue Saint-Sauveur,4.1
Square Pierre Lazareff,48.867141720746,2.3483933508396,4,13,17,34,Kuccini,255.55982114851705,165 rue Saint Denis,4.2
Square Pierre Lazareff,48.867141720746,2.3483933508396,4,13,17,34,Lézard Café,316.5514693355806,32 rue Étienne Marcel,3.4
Square Pierre Lazareff,48.867141720746,2.3483933508396,4,13,17,34,Le So,346.1889043246972,93 rue Montmartre,4.6
Square Pierre Lazareff,48.867141720746,2.3483933508396,4,13,17,34,L'Apibo,281.3468896878921,31 rue Tiquetonne,4.3
Square Pierre Lazareff,48.867141720746,2.3483933508396,4,13,17,34,Silk & Spice,218.4389215992924,6 rue Mandar,4.0
Square Pierre Lazareff,48.867141720746,2.3483933508396,4,13,17,34,La Régalade,768.9807444560143,106 rue Saint-Honoré,4.5
Square Pierre Lazareff,48.867141720746,2.3483933508396,4,13,17,34,Le 52,684.0674634080113,52 rue du Faubourg Saint-Denis,4.5
Square Pierre Lazareff,48.867141720746,2.3483933508396,4,13,17,34,Kei,555.5089384611869,5 rue Coq Héron,4.7
Square Pierre Lazareff,48.867141720746,2.3483933508396,4,13,17,34,Carpe Diem Café,757.6950760343412,21 rue des Halles,4.2
Square Pierre Lazareff,48.867141720746,2.3483933508396,4,13,17,34,Tesoro d'Italia,538.2540649752997,7 rue Rougemont,4.5
Square Pierre Lazareff,48.867141720746,2.3483933508396,4,13,17,34,La Maison du Saké,306.34261418158496,11 rue Tiquetonne,4.5
Square Pierre Lazareff,48.867141720746,2.3483933508396,4,13,17,34,La Fresque,512.6546737631115,100 rue Rambuteau,3.9
Square Pierre Lazareff,48.867141720746,2.3483933508396,4,13,17,34,Les Fils à Maman,788.115641814291,7 bis rue Geoffroy-Marie,4.0
Square Pierre Lazareff,48.867141720746,2.3483933508396,4,13,17,34,Le Compas,224.78954476509855,62 rue Montorgueil,3.6
Square Pierre Lazareff,48.867141720746,2.3483933508396,4,13,17,34,Bistrot Richelieu,838.8787927421535,45 rue de Richelieu,4.2
Square Pierre Lazareff,48.867141720746,2.3483933508396,4,13,17,34,Little Italy Caffè,164.58019313509902,92 rue Montorgueil,3.6
Square Pierre Lazareff,48.867141720746,2.3483933508396,4,13,17,34,Delaville,368.97387538553056,34 boulevard Bonne Nouvelle,3.2
